waveform	Source signal	
t0	2024/10/13  09:22:17.141801	
delta t	5.000000E-5	

time[0]	Source signal
2024/10/13  09:22:17.161901	-1.959485E+0
2024/10/13  09:22:17.161951	-1.959485E+0
2024/10/13  09:22:17.162001	-1.959485E+0
2024/10/13  09:22:17.162051	-1.959485E+0
2024/10/13  09:22:17.162101	-1.959485E+0
2024/10/13  09:22:17.162151	-1.959485E+0
2024/10/13  09:22:17.162201	-1.959485E+0
2024/10/13  09:22:17.162251	-1.874083E+0
2024/10/13  09:22:17.162301	-1.959485E+0
2024/10/13  09:22:17.162351	-1.959485E+0
2024/10/13  09:22:17.162401	-1.874083E+0
2024/10/13  09:22:17.162451	-1.874083E+0
2024/10/13  09:22:17.162501	-1.959485E+0
2024/10/13  09:22:17.162551	-1.874083E+0
2024/10/13  09:22:17.162601	-1.874083E+0
2024/10/13  09:22:17.162651	-1.874083E+0
2024/10/13  09:22:17.162701	-1.874083E+0
2024/10/13  09:22:17.162751	-1.874083E+0
2024/10/13  09:22:17.162801	-1.874083E+0
2024/10/13  09:22:17.162851	-1.874083E+0
2024/10/13  09:22:17.162901	-1.874083E+0
2024/10/13  09:22:17.162951	-1.874083E+0
2024/10/13  09:22:17.163001	-1.874083E+0
2024/10/13  09:22:17.163051	-1.874083E+0
2024/10/13  09:22:17.163101	-1.874083E+0
2024/10/13  09:22:17.163151	-1.874083E+0
2024/10/13  09:22:17.163201	-1.874083E+0
2024/10/13  09:22:17.163251	-1.874083E+0
2024/10/13  09:22:17.163301	-1.874083E+0
2024/10/13  09:22:17.163351	-1.874083E+0
2024/10/13  09:22:17.163401	-1.874083E+0
2024/10/13  09:22:17.163451	-1.874083E+0
2024/10/13  09:22:17.163501	-1.874083E+0
2024/10/13  09:22:17.163551	-1.874083E+0
2024/10/13  09:22:17.163601	-1.105465E+0
2024/10/13  09:22:17.163651	-1.105465E+0
2024/10/13  09:22:17.163701	-1.105465E+0
2024/10/13  09:22:17.163751	-1.020063E+0
